agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,7212.0,,-7212.0,0,7212.0,0.0,0.0
H1,,,,226.25,,,,,451,-224.75,226.25,451,0.0,0.0
H2,,,,31.25,426,,,,25,432.25,457.25,25,0.0,0.0
H3,,,,31.25,,,,,40,-8.75,31.25,40,0.0,0.0
H4,,,,31.25,15,,,,25,21.25,46.25,25,0.0,0.0
H5,,,,31.25,0,,,,25,6.25,31.25,25,0.0,0.0
H6,,,,31.25,,,,,36,-4.75,31.25,36,0.0,0.0
H7,,,,31.25,11,,,,26,16.25,42.25,26,0.0,0.0
H8,,,,31.25,1,,,,25,7.25,32.25,25,0.0,0.0
H9,,,,31.25,0,,,,48,-16.75,31.25,48,0.0,0.0
H10,,,,31.25,23,,,,25,29.25,54.25,25,0.0,0.0
H11,,,,31.25,0,,,,80,-48.75,31.25,80,0.0,0.0
H12,,,,0.25,55,,,,25,30.25,55.25,25,0.0,0.0
H13,,,,62.25,,,,,155,-92.75,62.25,155,0.0,0.0
H14,,,,31.25,130,,,,121,40.25,161.25,121,0.0,0.0
H15,,,,31.25,96,,,,26,101.25,127.25,26,0.0,0.0
H16,,,,31.25,1,,,,25,7.25,32.25,25,0.0,0.0
H17,,,,31.25,0,,,,51,-19.75,31.25,51,0.0,0.0
H18,,,,31.25,26,,,,31,26.25,57.25,31,0.0,0.0
H19,,,,31.25,6,,,,25,12.25,37.25,25,0.0,0.0
H20,,,,31.25,0,,,,32,-0.75,31.25,32,0.0,0.0
H21,,,,31.25,7,,,,101,-62.75,38.25,101,0.0,0.0
H22,,,,96.25,,,,,521,-424.75,96.25,521,0.0,0.0
H23,,,,31.25,496,,,,95,432.25,527.25,95,0.0,0.0
H24,,,,31.25,70,,,,25,76.25,101.25,25,0.0,0.0
H25,,,,31.25,0,,,,25,6.25,31.25,25,0.0,0.0
H26,,,,31.25,0,,,,884,-852.75,31.25,884,0.0,0.0
H27,,,,761.25,,,,,399,362.25,761.25,399,0.0,0.0
H28,,,,31.25,374,,,,25,380.25,405.25,25,0.0,0.0
H29,,,,31.25,,,,,398,-366.75,31.25,398,0.0,0.0
H30,,,,329.25,,,,,765,-435.75,329.25,765,0.0,0.0
H31,,,,31.25,740,,,,33,738.25,771.25,33,0.0,0.0
H32,,,,31.25,8,,,,25,14.25,39.25,25,0.0,0.0
H33,,,,31.25,0,,,,25,6.25,31.25,25,0.0,0.0
H34,,,,31.25,0,,,,57,-25.75,31.25,57,0.0,0.0
H35,,,,58.25,,,,,45,13.25,58.25,45,0.0,0.0
H36,,,,31.25,20,,,,25,26.25,51.25,25,0.0,0.0
H37,,,,31.25,,,,,92,-60.75,31.25,92,0.0,0.0
H38,,,,88.25,,,,,211,-122.75,88.25,211,0.0,0.0
