run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_58c25a0c951a,active,0,200,80,80,40,77812.49999999999999999999999,0.002570281124497991967871485944
balanced_active_58c25a0c951a,active,1,160,40,120,0,77812.49999999999999999999999,0.002056224899598393574297188755
balanced_active_58c25a0c951a,active,2,160,80,80,0,77812.49999999999999999999999,0.002056224899598393574297188755
balanced_active_58c25a0c951a,active,3,120,40,80,0,77812.49999999999999999999999,0.001542168674698795180722891566
balanced_active_58c25a0c951a,active,4,120,80,40,0,77812.49999999999999999999999,0.001542168674698795180722891566
balanced_active_58c25a0c951a,active,5,80,40,40,0,77812.49999999999999999999999,0.001028112449799196787148594378
balanced_active_58c25a0c951a,active,6,80,80,0,0,77812.49999999999999999999999,0.001028112449799196787148594378
balanced_active_58c25a0c951a,active,7,40,40,0,0,77812.49999999999999999999999,0.0005140562248995983935742971888
balanced_active_58c25a0c951a,active,8,40,40,0,0,77812.49999999999999999999999,0.0005140562248995983935742971888
balanced_active_58c25a0c951a,active,9,0,0,0,0,77812.49999999999999999999999,0E+23
balanced_active_58c25a0c951a,active,10,0,0,0,0,77812.49999999999999999999999,0E+23
balanced_active_58c25a0c951a,active,11,0,0,0,0,77812.49999999999999999999999,0E+23
