agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,21379.0,-21379.0,0,21379.0,0.0,0.0
H1,,,,169.0,,,,169.0,169.0,0,0.0,0.0
H2,,,,209.0,,,,209.0,209.0,0,0.0,0.0
H3,,,,180.0,,,,180.0,180.0,0,0.0,0.0
H4,,,,231.0,,,,231.0,231.0,0,0.0,0.0
H5,,,,79.0,,,,79.0,79.0,0,0.0,0.0
H6,,,,350.0,,,,350.0,350.0,0,0.0,0.0
H7,,,,160.0,,,,160.0,160.0,0,0.0,0.0
H8,,,,123.0,,,,123.0,123.0,0,0.0,0.0
H9,,,,247.0,,,,247.0,247.0,0,0.0,0.0
H10,,,,76.0,,,,76.0,76.0,0,0.0,0.0
H11,,,,386.0,,,,386.0,386.0,0,0.0,0.0
H12,,,,191.0,,,,191.0,191.0,0,0.0,0.0
H13,,,,207.0,,,,207.0,207.0,0,0.0,0.0
H14,,,,220.0,,,,220.0,220.0,0,0.0,0.0
H15,,,,206.0,,,,206.0,206.0,0,0.0,0.0
H16,,,,141.0,,,,141.0,141.0,0,0.0,0.0
H17,,,,234.0,,,,234.0,234.0,0,0.0,0.0
H18,,,,153.0,,,,153.0,153.0,0,0.0,0.0
H19,,,,,,,,0,0,0,0.0,0.0
H20,,,,85,,,,85,85,0,0.0,0.0
H21,,,,444.0,,,,444.0,444.0,0,0.0,0.0
H22,,,,301.0,,,,301.0,301.0,0,0.0,0.0
H23,,,,193.0,,,,193.0,193.0,0,0.0,0.0
H24,,,,43.0,,,,43.0,43.0,0,0.0,0.0
H25,,,,386.0,,,,386.0,386.0,0,0.0,0.0
H26,,,,64.0,,,,64.0,64.0,0,0.0,0.0
H27,,,,335.0,,,,335.0,335.0,0,0.0,0.0
H28,,,,171.0,,,,171.0,171.0,0,0.0,0.0
H29,,,,179.0,,,,179.0,179.0,0,0.0,0.0
H30,,,,,,,,0,0,0,0.0,0.0
H31,,,,361.0,,,,361.0,361.0,0,0.0,0.0
H32,,,,153.0,,,,153.0,153.0,0,0.0,0.0
H33,,,,329.0,,,,329.0,329.0,0,0.0,0.0
H34,,,,200.0,,,,200.0,200.0,0,0.0,0.0
H35,,,,52.0,,,,52.0,52.0,0,0.0,0.0
