G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.0946271707021622,16304,1751,114,1751,0,1,0.9348943460879497,114,13,10,,0.06510565391205025,1
0,0.08645706941584555,16304,1345,0,1345,0,2,1,0,13,10,,0,
0,0.11227007375556153,16304,1464,0,1464,0,3,1,0,13,10,,0,
0,0.14109996878194933,16304,1399,0,1399,0,4,1,0,13,10,,0,
0,0.10538952793609943,16304,1534,0,1534,0,5,1,0,13,10,,0,
0,0.1415009160425738,16304,1279,0,1279,0,6,1,0,13,10,,0,
0,0.10401047742451935,16304,1539,0,1539,0,7,1,0,13,10,,0,
0,0.10533739460267157,16304,1745,0,1745,0,8,1,0,13,10,,0,
0,0.09054717885875646,16304,1370,0,1370,0,9,1,0,13,10,,0,
0,0.11176307910589536,16304,1526,0,1526,0,10,1,0,13,10,,0,
