G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.14251913539662828,28662,1404,92,1404,0,1,0.9344729344729344,92,13,10,,0.06552706552706553,1
0,0.15178341925005295,28662,2380,0,2380,0,2,1,0,13,10,,0,
0,0.18141963133416125,28662,1755,0,1755,0,3,1,0,13,10,,0,
0,0.1485334918747523,28662,1044,0,1044,0,4,1,0,13,10,,0,
0,0.1555718818228409,28662,1162,0,1162,0,5,1,0,12,10,,0,
0,0.13841996622255584,28662,730,0,730,0,6,1,0,13,10,,0,
0,0.2041085639231355,28662,1505,0,1505,0,7,1,0,13,10,,0,
0,0.14627885521856415,28662,1443,0,1443,0,8,1,0,13,10,,0,
0,0.16938932418388325,28662,1497,0,1497,0,9,1,0,13,10,,0,
0,0.11219387288523092,28662,2025,0,2025,0,10,1,0,12,10,,0,
