agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,52250.0,,-52250.0,0,52250.0,0.0,0.0
H1,,,,9981.0,0,,,,500,9481.0,9981.0,500,0.0,0.0
H2,,,,9586.0,,,,,500,9086.0,9586.0,500,0.0,0.0
H3,,,,10433.0,,,,,11625,-1192.0,10433.0,11625,0.0,0.0
H4,,,,10000.0,11125,,,,1421,19704.0,21125.0,1421,0.0,0.0
H5,,,,10000.0,921,,,,500,10421.0,10921.0,500,0.0,0.0
big_short,,,,750.0,1000,,,,,1750.0,1750.0,0,0.0,0.0
big_mid,,,,750.0,1000,,,,,1750.0,1750.0,0,0.0,0.0
big_long,,,,750.0,500,,,,,1250.0,1250.0,0,0.0,0.0
SYSTEM,,,,52250.0,14546,,,52250.0,14546,0,66796.0,66796.0,0.0,0.0
SYSTEM,system,System Total,66796.0,,,Total Assets,summary,,,,,,,
SYSTEM,system,System Total,66796.0,,,Total Liabilities,summary,,,,,,,
SYSTEM,system,System Total,0.0,,,Total Equity,summary,,,,,,,
