run_id,regime,day,bucket,side,trader_id,ticket_id,issuer_id,maturity_day,face_value,price,unit_price,is_passthrough,dealer_inventory_before,dealer_cash_before,dealer_bid_before,dealer_ask_before,vbt_mid_before,trader_cash_before,trader_safety_margin_before,dealer_inventory_after,dealer_cash_after,dealer_bid_after,dealer_ask_after,trader_cash_after,trader_safety_margin_after,is_liquidity_driven,reduces_margin_below_zero,hit_inventory_limit
balanced_active_dc348c969fa3,active,0,mid,SELL,H4,TKT_PAY_110d4b948a6f,H3,8,1937,1646.45,0.85,True,0,0E-13,0.85,1.15,1.0,5000,-1766.55,0,0E-13,0.85,1.15,6646.45,-1766.55,False,False,False
balanced_active_dc348c969fa3,active,0,mid,BUY,H2,TKT_PAY_110d4b948a6f,H3,8,1937,2227.55,1.15,True,0,0E-13,0.85,1.15,1.0,5000,5982.70,0,0E-13,0.85,1.15,2772.45,5401.60,False,False,False
